Cases_CaseNumber,Products_ProductID,Products_Department,CaseTasks_Department
450397,CRNBRUX,C&B,CAD Mill crown/coping
450397,INFCONT,MISC,C&B
450397,CRNBRUX,C&B,FIXED QC
450397,INFCONT,MISC,CAD Mill crown/coping
450397,CRNBRUX,C&B,Invoice and Ship
450397,INFCONT,MISC,Die Trim
450397,CRNBRUX,C&B,Scan for crowns
450397,INFCONT,MISC,FIXED MODELS
450397,CRNBRUX,C&B,SCHEDULING
450397,INFCONT,MISC,Invoice and Ship
450397,CRNBRUX,C&B,Sinter
450397,INFCONT,MISC,Outsource Design full contour
450397,CRNBRUX,C&B,Stain & Glaze
450397,INFCONT,MISC,SCHEDULING
450397,INFCONT,MISC,Brux Porcelain
450397,INFCONT,MISC,Stain & Glaze
450397,INFCONT,MISC,FIXED QC
450397,INFCONT,MISC,Scan for crowns
450397,INFCONT,MISC,Sinter
441945,DIGBRUXCRN,C&B,BUSOFF
441945,DIGBRUXCRN,C&B,FIXED QC
441945,DIGBRUXCRN,C&B,C&B
441945,DIGBRUXCRN,C&B,SCHEDULING
441945,DIGBRUXCRN,C&B,CAD DESIGN
441945,DIGBRUXCRN,C&B,SINTER
441945,DIGBRUXCRN,C&B,STAINGLZ
449506,DENAO4ZPT,CHAIRSIDE SERVICES,BUSOFF
449506,DENAO4ZPT,CHAIRSIDE SERVICES,REMQC
449506,DENAO4ZPT,CHAIRSIDE SERVICES,CHAIRSIDE SERVICES
449506,DENAO4ZPT,CHAIRSIDE SERVICES,SCHEDULING
449506,INFCONT,MISC,CHAIRSIDE SERVICES
449506,INFCONT,MISC,BUSOFF
449506,INFCONT,MISC,REMQC
449506,INFCONT,MISC,SCHEDULING
450317,DIGEMAXMCRN,C&B,CAD DESIGN
450317,DIGEMAXMCRN,C&B,BUSOFF
450317,DIGEMAXMCRN,C&B,FIXED QC
450317,DIGEMAXMCRN,C&B,C&B
450317,DIGEMAXMCRN,C&B,PORCELAIN
450317,DIGEMAXMCRN,C&B,PRINTING
450317,DIGEMAXMCRN,C&B,SCHEDULING
450487,,,
450127,CRATHERM,SPLINTS,BUSOFF
450127,CRATHERM,SPLINTS,SPLINTS
450127,CRATHERM,SPLINTS,CAD SCANNING
450127,INFCONT,MISC,BUSOFF
450127,CRATHERM,SPLINTS,PRINTING
450127,INFCONT,MISC,CAD SCANNING
450127,CRATHERM,SPLINTS,SCHEDULING
450127,INFCONT,MISC,SCHEDULING
450127,INFCONT,MISC,PRINTING
450127,INFCONT,MISC,SPLINTS
448024,DENEVALREM,Removables,Removables
448024,CRNCASECON,C&B,BUSOFF
448024,CRNCASECON,C&B,Removables
448024,CRNCASECON,C&B,REMQC
448024,CRNCASECON,C&B,SCHEDULING
448024,DENEVALREM,Removables,BUSOFF
448024,DENEVALREM,Removables,REMQC
448024,DENEVALREM,Removables,SCHEDULING
450076,CRNBRUX,C&B,Brux Porcelain
450076,CRNBRUX,C&B,C&B
450076,CRNBRUX,C&B,Die Trim
450076,CRNBRUX,C&B,CAD Mill crown/coping
450076,CRNBRUX,C&B,FIXED QC
450076,CRNBRUX,C&B,FIXED MODELS
450076,CRNBRUX,C&B,Scan for crowns
450076,CRNBRUX,C&B,Invoice and Ship
450076,CRNBRUX,C&B,SCHEDULING
450076,CRNBRUX,C&B,Outsource Design full contour
450076,CRNBRUX,C&B,Sinter
450076,CRNBRUX,C&B,Stain & Glaze
450076,DELIVERY,DELIVERY,Brux Porcelain
450076,DELIVERY,DELIVERY,CAD Mill crown/coping
450076,DELIVERY,DELIVERY,C&B
450076,DELIVERY,DELIVERY,Die Trim
450076,DELIVERY,DELIVERY,Sinter
450076,DELIVERY,DELIVERY,FIXED MODELS
450076,INFCONT,MISC,Brux Porcelain
450076,DELIVERY,DELIVERY,FIXED QC
450076,INFCONT,MISC,FIXED MODELS
450076,DELIVERY,DELIVERY,Invoice and Ship
450076,INFCONT,MISC,Invoice and Ship
450076,DELIVERY,DELIVERY,Outsource Design full contour
450076,INFCONT,MISC,Outsource Design full contour
450076,DELIVERY,DELIVERY,Scan for crowns
450076,INFCONT,MISC,Sinter
450076,DELIVERY,DELIVERY,SCHEDULING
450076,INFCONT,MISC,Stain & Glaze
450076,DELIVERY,DELIVERY,Stain & Glaze
450076,INFCONT,MISC,C&B
450076,INFCONT,MISC,CAD Mill crown/coping
450076,INFCONT,MISC,Die Trim
450076,INFCONT,MISC,FIXED QC
450076,INFCONT,MISC,Scan for crowns
450076,INFCONT,MISC,SCHEDULING
450028,ART-EVQC-CLSCN,MISC,SINTER
450028,ART-EVQC-CLSCN,MISC,BUSOFF
450028,ART-EVQC-CLSCN,MISC,STAINGLZ
450028,ART-EVQC-CLSCN,MISC,C&B
450028,DIGBRUXCRN,C&B,CAD DESIGN
450028,ART-EVQC-CLSCN,MISC,CAD DESIGN
450028,DIGBRUXCRN,C&B,FIXED QC
450028,ART-EVQC-CLSCN,MISC,FIXED QC
450028,DIGBRUXCRN,C&B,SCHEDULING
450028,ART-EVQC-CLSCN,MISC,SCHEDULING
450028,DIGBRUXCRN,C&B,STAINGLZ
450028,DIGBRUXCRN,C&B,BUSOFF
450028,DIGBRUXCRN,C&B,C&B
450028,DIGBRUXCRN,C&B,SINTER
450349,CRNBRUX,C&B,C&B
450349,CRNBRUX,C&B,Brux Porcelain
450349,CRNBRUX,C&B,CAD Mill crown/coping
450349,CRNBRUX,C&B,Invoice and Ship
450349,CRNBRUX,C&B,Die Trim
450349,CRNBRUX,C&B,Sinter
450349,CRNBRUX,C&B,FIXED MODELS
450349,CRNBRUX,C&B,Stain & Glaze
450349,CRNBRUX,C&B,FIXED QC
450349,CRNBRUX,C&B,Outsource Design full contour
450349,CRNBRUX,C&B,Scan for crowns
450349,CRNBRUX,C&B,SCHEDULING
450366,CRNBRUX,C&B,Brux Porcelain
450366,CRNBRUX,C&B,FIXED MODELS
450366,CRNBRUX,C&B,C&B
450366,CRNBRUX,C&B,Invoice and Ship
450366,CRNBRUX,C&B,CAD Mill crown/coping
450366,CRNBRUX,C&B,Outsource Design full contour
450366,CRNBRUX,C&B,Die Trim
450366,CRNBRUX,C&B,Sinter
450366,CRNBRUX,C&B,FIXED QC
450366,CRNBRUX,C&B,Stain & Glaze
450366,CRNBRUX,C&B,Scan for crowns
450366,INFCONT,MISC,C&B
450366,CRNBRUX,C&B,SCHEDULING
450366,INFCONT,MISC,FIXED MODELS
450366,INFCONT,MISC,Brux Porcelain
450366,INFCONT,MISC,Outsource Design full contour
450366,INFCONT,MISC,CAD Mill crown/coping
450366,INFCONT,MISC,Scan for crowns
450366,INFCONT,MISC,Die Trim
450366,INFCONT,MISC,Sinter
450366,INFCONT,MISC,FIXED QC
450366,INFCONT,MISC,Invoice and Ship
450366,INFCONT,MISC,SCHEDULING
450366,INFCONT,MISC,Stain & Glaze
450181,ART-EVQC-CLSCN,MISC,CAD DESIGN
450181,ART-EVQC-CLSCN,MISC,BUSOFF
450181,ART-EVQC-CLSCN,MISC,SINTER
450181,ART-EVQC-CLSCN,MISC,C&B
450181,DIGBRUXCRN,C&B,BUSOFF
450181,ART-EVQC-CLSCN,MISC,FIXED QC
450181,DIGBRUXCRN,C&B,C&B
450181,ART-EVQC-CLSCN,MISC,SCHEDULING
450181,DIGBRUXCRN,C&B,FIXED QC
450181,ART-EVQC-CLSCN,MISC,STAINGLZ
450181,DIGBRUXCRN,C&B,SCHEDULING
450181,DIGBRUXCRN,C&B,CAD DESIGN
450181,DIGBRUXCRN,C&B,SINTER
450181,DIGBRUXCRN,C&B,STAINGLZ
450032,CRNZIRBRLG,C&B,CAD DESIGN
450032,CRNZIRBRLG,C&B,BUSOFF
450032,CRNZIRBRLG,C&B,FINISHING
450032,CRNZIRBRLG,C&B,C&B
450032,CRNZIRBRLG,C&B,FIXED QC
450032,CRNZIRBRLG,C&B,SINTER
450032,CRNZIRBRLG,C&B,SCHEDULING
450032,CRNZIRBRLG,C&B,STAINGLZ
450032,DIGBRUXCRN,C&B,BUSOFF
450032,DIGBRUXCRN,C&B,CAD DESIGN
450032,DIGBRUXCRN,C&B,C&B
450032,DIGBRUXCRN,C&B,SCHEDULING
450032,DIGBRUXCRN,C&B,FINISHING
450032,DIGBRUXCRN,C&B,SINTER
450032,DIGBRUXCRN,C&B,FIXED QC
450032,DIGBRUXCRN,C&B,STAINGLZ
450277,DENCLASP,Removables,Removables
450277,DENCLASP,Removables,BUSOFF
450277,DENCLASP,Removables,REMQC
450277,DENCLASP,Removables,PRINTING
450277,DIGFLIP1-5,PARTIAL,BUSOFF
450277,DIGFLIP1-5,PARTIAL,Removables
450277,DIGFLIP1-5,PARTIAL,PRINTING
450277,DIGFLIP1-5,PARTIAL,REMQC
450277,DIGMODCADREM,Removables,PRINTING
450277,DIGMODCADREM,Removables,BUSOFF
450277,DIGMODCADREM,Removables,Removables
450277,DIGMODCADREM,Removables,REMQC
450277,DTARTICA1,Removables,BUSOFF
450277,DTARTICA1,Removables,PRINTING
450277,DTARTICA1,Removables,Removables
450277,DTARTICA1,Removables,REMQC
450072,CRNBRUX,C&B,C&B
450072,CRNBRUX,C&B,Brux Porcelain
450072,CRNBRUX,C&B,FIXED MODELS
450072,CRNBRUX,C&B,CAD Mill crown/coping
450072,CRNBRUX,C&B,Invoice and Ship
450072,CRNBRUX,C&B,Die Trim
450072,CRNBRUX,C&B,Outsource Design full contour
450072,CRNBRUX,C&B,FIXED QC
450072,CRNBRUX,C&B,Scan for crowns
450072,CRNBRUX,C&B,SCHEDULING
450072,CRNBRUX,C&B,Sinter
450072,DELIVERY,DELIVERY,Brux Porcelain
450072,CRNBRUX,C&B,Stain & Glaze
450072,DELIVERY,DELIVERY,FIXED MODELS
450072,DELIVERY,DELIVERY,C&B
450072,DELIVERY,DELIVERY,Invoice and Ship
450072,DELIVERY,DELIVERY,CAD Mill crown/coping
450072,DELIVERY,DELIVERY,Outsource Design full contour
450072,DELIVERY,DELIVERY,Die Trim
450072,DELIVERY,DELIVERY,Sinter
450072,DELIVERY,DELIVERY,FIXED QC
450072,DELIVERY,DELIVERY,Stain & Glaze
450072,DELIVERY,DELIVERY,Scan for crowns
450072,INFCONT,MISC,Brux Porcelain
450072,DELIVERY,DELIVERY,SCHEDULING
450072,INFCONT,MISC,CAD Mill crown/coping
450072,INFCONT,MISC,C&B
450072,INFCONT,MISC,FIXED MODELS
450072,INFCONT,MISC,Die Trim
450072,INFCONT,MISC,FIXED QC
450072,INFCONT,MISC,Outsource Design full contour
450072,INFCONT,MISC,Invoice and Ship
450072,INFCONT,MISC,Scan for crowns
450072,INFCONT,MISC,SCHEDULING
450072,INFCONT,MISC,Sinter
450072,INFCONT,MISC,Stain & Glaze
449621,DIGANALOG,IMPLANT PT,CAD DESIGN
449621,DIGANALOG,IMPLANT PT,BUSOFF
449621,DIGANALOG,IMPLANT PT,FIXED MODELS
449621,DIGANALOG,IMPLANT PT,C&B
449621,DIGANALOG,IMPLANT PT,IMPLANTS
449621,DIGANALOG,IMPLANT PT,Fixed QC
449621,DIGANALOG,IMPLANT PT,Scan Abutments
449621,DIGANALOG,IMPLANT PT,Impl Eval/Set TA
449621,DIGANALOG,IMPLANT PT,SCHEDULING
449621,DIGANALOG,IMPLANT PT,SINTER
449621,DIGANALOG,IMPLANT PT,STAINGLZ
449621,DIGANALOG,IMPLANT PT,Tissue Trim
449621,DIGBRUXCRN,C&B,CAD DESIGN
449621,DIGBRUXCRN,C&B,BUSOFF
449621,DIGBRUXCRN,C&B,Fixed QC
449621,DIGBRUXCRN,C&B,C&B
449621,DIGBRUXCRN,C&B,SCHEDULING
449621,DIGBRUXCRN,C&B,FIXED MODELS
449621,SCREWRETCRN,IMPLANTS,CAD DESIGN
449621,DIGBRUXCRN,C&B,Impl Eval/Set TA
449621,SCREWRETCRN,IMPLANTS,Impl Eval/Set TA
449621,DIGBRUXCRN,C&B,IMPLANTS
449621,SCREWRETCRN,IMPLANTS,Scan Abutments
449621,DIGBRUXCRN,C&B,Scan Abutments
449621,SCREWRETCRN,IMPLANTS,SINTER
449621,DIGBRUXCRN,C&B,SINTER
449621,SCREWRETCRN,IMPLANTS,STAINGLZ
449621,DIGBRUXCRN,C&B,STAINGLZ
449621,SCREWRETCRN,IMPLANTS,Tissue Trim
449621,DIGBRUXCRN,C&B,Tissue Trim
449621,SCREWRETCRN,IMPLANTS,BUSOFF
449621,SCREWRETCRN,IMPLANTS,C&B
449621,SCREWRETCRN,IMPLANTS,FIXED MODELS
449621,SCREWRETCRN,IMPLANTS,Fixed QC
449621,SCREWRETCRN,IMPLANTS,IMPLANTS
449621,SCREWRETCRN,IMPLANTS,SCHEDULING
449886,INFCONT,MISC,BUSOFF
449886,INFCONT,MISC,IMPLANTS
449886,INFCONT,MISC,CAD DESIGN
449886,INFCONT,MISC,PRINTING
449886,INFCONT,MISC,SCHEDULING
449886,INFCONT,MISC,Removables
449886,MODSTOREM,Removables,CAD DESIGN
449886,MODSTOREM,Removables,BUSOFF
449886,MODSTOREM,Removables,Removables
449886,MODSTOREM,Removables,IMPLANTS
449886,SGSTNTBSKY,Surgical Guides,CAD DESIGN
449886,MODSTOREM,Removables,PRINTING
449886,SGSTNTBSKY,Surgical Guides,Removables
449886,MODSTOREM,Removables,SCHEDULING
449886,SGSTNTBSKY,Surgical Guides,BUSOFF
449886,SGSTNTBSKY,Surgical Guides,IMPLANTS
449886,SGSTNTBSKY,Surgical Guides,PRINTING
449886,SGSTNTBSKY,Surgical Guides,SCHEDULING
449777,DIGMODCADREM,Removables,PRINTING
449777,DIGMODCADREM,Removables,BUSOFF
449777,DIGMODCADREM,Removables,Removables
449777,DIGMODCADREM,Removables,CAD DESIGN
449777,DIGMODCADREM,Removables,SCHEDULING
449777,DIGMODCADREM,Removables,IMPLANTS
449777,SGADDSITE,Surgical Guides,CAD DESIGN
449777,SGADDSITE,Surgical Guides,BUSOFF
449777,SGADDSITE,Surgical Guides,PRINTING
449777,SGADDSITE,Surgical Guides,IMPLANTS
449777,SGADDSITE,Surgical Guides,Removables
449777,SGADDSITE,Surgical Guides,SCHEDULING
449777,SGSTNTBSKY,Surgical Guides,CAD DESIGN
449777,SGSTNTBSKY,Surgical Guides,BUSOFF
449777,SGSTNTBSKY,Surgical Guides,Removables
449777,SGSTNTBSKY,Surgical Guides,IMPLANTS
449777,SGSTNTBSKY,Surgical Guides,PRINTING
449777,SGSTNTBSKY,Surgical Guides,SCHEDULING
450354,CRNBRUX,C&B,C&B
450354,CRNBRUX,C&B,Brux Porcelain
450354,CRNBRUX,C&B,CAD Mill crown/coping
450354,CRNBRUX,C&B,FIXED QC
450354,CRNBRUX,C&B,CUSTSHADE
450354,CRNBRUX,C&B,Invoice and Ship
450354,CRNBRUX,C&B,Die Trim
450354,CRNBRUX,C&B,PORCELAIN
450354,CRNBRUX,C&B,FIXED MODELS
450354,CRNBRUX,C&B,Scan for crowns
450354,CRNBRUX,C&B,Outsource Design full contour
450354,CRNBRUX,C&B,SCHEDULING
450354,CRNCS,C&B,Brux Porcelain
450354,CRNBRUX,C&B,Sinter
450354,CRNCS,C&B,CAD Mill crown/coping
450354,CRNBRUX,C&B,Stain & Glaze
450354,CRNCS,C&B,Die Trim
450354,CRNCS,C&B,C&B
450354,CRNCS,C&B,FIXED QC
450354,CRNCS,C&B,CUSTSHADE
450354,CRNCS,C&B,Outsource Design full contour
450354,CRNCS,C&B,FIXED MODELS
450354,CRNCS,C&B,PORCELAIN
450354,CRNCS,C&B,Invoice and Ship
450354,CRNCS,C&B,Scan for crowns
450354,CRNCS,C&B,SCHEDULING
450354,CRNCS,C&B,Sinter
450354,CRNCS,C&B,Stain & Glaze
447025,CRNDRCALLF,C&B,CTS
447025,CRNDRCALLF,C&B,BUSOFF
447025,CRNDRCALLF,C&B,C&B
447025,CRNDRCALLF,C&B,DIETRIM
447025,CRNDRCALLF,C&B,SCHEDULING
450400,CRNEZZ,C&B,Brux Porcelain
450400,CRNEZZ,C&B,C&B
450400,CRNEZZ,C&B,CAD Mill crown/coping
450400,CRNEZZ,C&B,Die Trim
450400,CRNEZZ,C&B,FIXED MODELS
450400,CRNEZZ,C&B,Outsource Design full contour
450400,CRNEZZ,C&B,Fixed QC
450400,CRNEZZ,C&B,Invoice and Ship
450400,CRNEZZ,C&B,Scan for crowns
450400,CRNEZZ,C&B,SCHEDULING
450400,CRNEZZ,C&B,Sinter
450400,CRNEZZ,C&B,Stain & Glaze
450180,INFCONT,MISC,BUSOFF
450180,INFCONT,MISC,CAD DESIGN
450180,INFCONT,MISC,IMPLANTS
450180,INFCONT,MISC,SCHEDULING
450180,INFCONT,MISC,PRINTING
450180,MODSTOREM,Removables,SCHEDULING
450180,INFCONT,MISC,Removables
450180,SGSTNTBSKY,Surgical Guides,BUSOFF
450180,MODSTOREM,Removables,BUSOFF
450180,SGSTNTBSKY,Surgical Guides,SCHEDULING
450180,MODSTOREM,Removables,CAD DESIGN
450180,MODSTOREM,Removables,IMPLANTS
450180,MODSTOREM,Removables,PRINTING
450180,MODSTOREM,Removables,Removables
450180,SGSTNTBSKY,Surgical Guides,CAD DESIGN
450180,SGSTNTBSKY,Surgical Guides,IMPLANTS
450180,SGSTNTBSKY,Surgical Guides,PRINTING
450180,SGSTNTBSKY,Surgical Guides,Removables
450003,CRNFIT,C&B,BUSOFF
450003,CRNFIT,C&B,CAD DESIGN
450003,CRNFIT,C&B,C&B
450003,CRNFIT,C&B,FINISHING
450003,CRNFIT,C&B,SINTER
450003,CRNFIT,C&B,FIXED QC
450003,CRNFIT,C&B,STAINGLZ
450003,CRNFIT,C&B,PORCELAIN
450003,DIGBRUXCRN,C&B,C&B
450003,CRNFIT,C&B,SCHEDULING
450003,DIGBRUXCRN,C&B,FIXED QC
450003,DIGBRUXCRN,C&B,BUSOFF
450003,DIGBRUXCRN,C&B,CAD DESIGN
450003,DIGBRUXCRN,C&B,FINISHING
450003,DIGBRUXCRN,C&B,PORCELAIN
450003,DIGBRUXCRN,C&B,SCHEDULING
450003,DIGBRUXCRN,C&B,SINTER
450003,DIGBRUXCRN,C&B,STAINGLZ
449878,ART-EVQC-CLDR,MISC,BUSOFF
449878,ART-EVQC-CLDR,MISC,CAD DESIGN
449878,ART-EVQC-CLDR,MISC,C&B
449878,ART-EVQC-CLDR,MISC,FIXED QC
449878,ART-EVQC-CLDR,MISC,CAD SCANNING
449878,ART-EVQC-CLDR,MISC,PRINTING
449878,DIGDWXDWU,C&B,CAD DESIGN
449878,ART-EVQC-CLDR,MISC,SCHEDULING
449878,DIGDWXDWU,C&B,PRINTING
449878,DIGDWXDWU,C&B,BUSOFF
449878,DIGDWXDWU,C&B,C&B
449878,DIGDWXDWU,C&B,CAD SCANNING
449878,DIGDWXDWU,C&B,FIXED QC
449878,DIGDWXDWU,C&B,SCHEDULING
450386,DENBB,Removables,BUSOFF
450386,DENBB,Removables,OUTSRCBUS
450386,DENBB,Removables,Removables
450386,DENBB,Removables,PARTIAL
450386,DENBB,Removables,REMQC
450386,DENBB,Removables,SCHEDULING
450386,DENTHREM5+,Removables,OUTSRCBUS
450386,DENTHREM5+,Removables,BUSOFF
450386,DENTHREM5+,Removables,Removables
450386,DENTHREM5+,Removables,PARTIAL
450386,INFCONT,MISC,BUSOFF
450386,DENTHREM5+,Removables,REMQC
450386,INFCONT,MISC,PARTIAL
450386,DENTHREM5+,Removables,SCHEDULING
450386,INFCONT,MISC,SCHEDULING
450386,INFCONT,MISC,OUTSRCBUS
450386,PARTIAL,PARTIAL,OUTSRCBUS
450386,INFCONT,MISC,Removables
450386,PARTIAL,PARTIAL,PARTIAL
450386,INFCONT,MISC,REMQC
450386,PARTIAL,PARTIAL,SCHEDULING
450386,PARTIAL,PARTIAL,BUSOFF
450386,PARTIAL,PARTIAL,Removables
450386,PARTIAL,PARTIAL,REMQC
446054,,,
449982,CRNBRUX,C&B,Brux Porcelain
449982,CRNBRUX,C&B,Die Trim
449982,CRNBRUX,C&B,C&B
449982,CRNBRUX,C&B,FIXED MODELS
449982,CRNBRUX,C&B,CAD Mill crown/coping
449982,CRNBRUX,C&B,Outsource Design full contour
449982,CRNBRUX,C&B,FIXED QC
449982,CRNBRUX,C&B,Sinter
449982,CRNBRUX,C&B,Invoice and Ship
449982,INFCONT,MISC,C&B
449982,CRNBRUX,C&B,Scan for crowns
449982,INFCONT,MISC,CAD Mill crown/coping
449982,CRNBRUX,C&B,SCHEDULING
449982,INFCONT,MISC,Die Trim
449982,CRNBRUX,C&B,Stain & Glaze
449982,INFCONT,MISC,FIXED MODELS
449982,INFCONT,MISC,Brux Porcelain
449982,INFCONT,MISC,Invoice and Ship
449982,INFCONT,MISC,FIXED QC
449982,INFCONT,MISC,Outsource Design full contour
449982,INFCONT,MISC,Scan for crowns
449982,INFCONT,MISC,SCHEDULING
449982,INFCONT,MISC,Sinter
449982,INFCONT,MISC,Stain & Glaze
440896,DIGANALOG,IMPLANT PT,Brux Porcelain
440896,DIGANALOG,IMPLANT PT,FIXED MODELS
440896,DIGANALOG,IMPLANT PT,CAD Mill crown/coping
440896,DIGANALOG,IMPLANT PT,IMPLANTS
440896,DIGANALOG,IMPLANT PT,Fixed QC
440896,DIGANALOG,IMPLANT PT,Invoice and Ship
440896,DIGANALOG,IMPLANT PT,Impl Eval/Set TA
440896,DIGANALOG,IMPLANT PT,Outsource Design full contour
440896,DIGANALOG,IMPLANT PT,SCHEDULING
440896,DIGANALOG,IMPLANT PT,Scan Abutments
440896,DIGANALOG,IMPLANT PT,Sinter
440896,DIGANALOG,IMPLANT PT,Stain & Glaze
440896,DIGANALOG,IMPLANT PT,Tissue Trim
440896,DIGEZZCRN,C&B,CAD Mill crown/coping
440896,DIGEZZCRN,C&B,Brux Porcelain
440896,DIGEZZCRN,C&B,Impl Eval/Set TA
440896,DIGEZZCRN,C&B,FIXED MODELS
440896,DIGEZZCRN,C&B,Outsource Design full contour
440896,DIGEZZCRN,C&B,Fixed QC
440896,DIGEZZCRN,C&B,Tissue Trim
440896,DIGEZZCRN,C&B,IMPLANTS
440896,SCREWRETCRN,IMPLANTS,FIXED MODELS
440896,DIGEZZCRN,C&B,Invoice and Ship
440896,SCREWRETCRN,IMPLANTS,Impl Eval/Set TA
440896,DIGEZZCRN,C&B,Scan Abutments
440896,SCREWRETCRN,IMPLANTS,IMPLANTS
440896,DIGEZZCRN,C&B,SCHEDULING
440896,SCREWRETCRN,IMPLANTS,Outsource Design full contour
440896,DIGEZZCRN,C&B,Sinter
440896,SCREWRETCRN,IMPLANTS,Sinter
440896,DIGEZZCRN,C&B,Stain & Glaze
440896,SCREWRETCRN,IMPLANTS,Tissue Trim
440896,SCREWRETCRN,IMPLANTS,Brux Porcelain
440896,SCREWRETCRN,IMPLANTS,CAD Mill crown/coping
440896,SCREWRETCRN,IMPLANTS,Fixed QC
440896,SCREWRETCRN,IMPLANTS,Invoice and Ship
440896,SCREWRETCRN,IMPLANTS,Scan Abutments
440896,SCREWRETCRN,IMPLANTS,SCHEDULING
440896,SCREWRETCRN,IMPLANTS,Stain & Glaze
450087,ART-EVQC-CLDR,MISC,Brux Porcelain
450087,ART-EVQC-CLDR,MISC,CAD Mill crown/coping
450087,ART-EVQC-CLDR,MISC,Invoice and Ship
450087,ART-EVQC-CLDR,MISC,FINISHING
450087,ART-EVQC-CLDR,MISC,Sinter
450087,ART-EVQC-CLDR,MISC,FIXED MODELS
450087,ART-EVQC-CLDR,MISC,Stain & Glaze
450087,ART-EVQC-CLDR,MISC,Fixed QC
450087,CRNZIRCBR,C&B,Brux Porcelain
450087,ART-EVQC-CLDR,MISC,Outsource Design full contour
450087,CRNZIRCBR,C&B,Fixed QC
450087,ART-EVQC-CLDR,MISC,SCHEDULING
450087,CRNZIRCBR,C&B,Sinter
450087,CRNZIRCBR,C&B,CAD Mill crown/coping
450087,DIGEZZCRN,C&B,CAD Mill crown/coping
450087,CRNZIRCBR,C&B,FINISHING
450087,DIGEZZCRN,C&B,FIXED MODELS
450087,CRNZIRCBR,C&B,FIXED MODELS
450087,DIGEZZCRN,C&B,Invoice and Ship
450087,CRNZIRCBR,C&B,Invoice and Ship
450087,DIGEZZCRN,C&B,Outsource Design full contour
450087,CRNZIRCBR,C&B,Outsource Design full contour
450087,DIGEZZCRN,C&B,SCHEDULING
450087,CRNZIRCBR,C&B,SCHEDULING
450087,DIGEZZCRN,C&B,Stain & Glaze
450087,CRNZIRCBR,C&B,Stain & Glaze
450087,DIGEZZCRN,C&B,Brux Porcelain
450087,DIGEZZCRN,C&B,FINISHING
450087,DIGEZZCRN,C&B,Fixed QC
450087,DIGEZZCRN,C&B,Sinter
450205,DENFLIP1-4,PARTIAL,BUSOFF
450205,DENFLIP1-4,PARTIAL,Removables
450205,DENFLIP1-4,PARTIAL,PRINTING
450205,DIGMODCADREM,Removables,BUSOFF
450205,DENFLIP1-4,PARTIAL,REMQC
450205,DIGMODCADREM,Removables,PRINTING
450205,DTARTICA1,Removables,BUSOFF
450205,DIGMODCADREM,Removables,Removables
450205,DTARTICA1,Removables,REMQC
450205,DIGMODCADREM,Removables,REMQC
450205,DTARTICA1,Removables,PRINTING
450205,DTARTICA1,Removables,Removables
446832,DIGBRUXCRN,C&B,
450075,CRNBRUX,C&B,C&B
450075,CRNBRUX,C&B,Brux Porcelain
450075,CRNBRUX,C&B,CAD Mill crown/coping
450075,CRNBRUX,C&B,FIXED QC
450075,CRNBRUX,C&B,Die Trim
450075,CRNBRUX,C&B,Invoice and Ship
450075,CRNBRUX,C&B,FIXED MODELS
450075,CRNBRUX,C&B,Scan for crowns
450075,CRNBRUX,C&B,Outsource Design full contour
450075,CRNBRUX,C&B,SCHEDULING
450075,INFCONT,MISC,Brux Porcelain
450075,CRNBRUX,C&B,Sinter
450075,INFCONT,MISC,C&B
450075,CRNBRUX,C&B,Stain & Glaze
450075,INFCONT,MISC,CAD Mill crown/coping
450075,INFCONT,MISC,Die Trim
450075,INFCONT,MISC,FIXED QC
450075,INFCONT,MISC,FIXED MODELS
450075,INFCONT,MISC,Scan for crowns
450075,INFCONT,MISC,Invoice and Ship
450075,INFCONT,MISC,SCHEDULING
450075,INFCONT,MISC,Outsource Design full contour
450075,INFCONT,MISC,Sinter
450075,INFCONT,MISC,Stain & Glaze
450184,CRNBRUX,C&B,Die Trim
450184,CRNBRUX,C&B,Brux Porcelain
450184,CRNBRUX,C&B,FIXED MODELS
450184,CRNBRUX,C&B,C&B
450184,CRNBRUX,C&B,IMPLANTS
450184,CRNBRUX,C&B,CAD Mill crown/coping
450184,CRNBRUX,C&B,Outsource Design full contour
450184,CRNBRUX,C&B,FIXED QC
450184,CRNBRUX,C&B,Stain & Glaze
450184,CRNBRUX,C&B,Scan for crowns
450184,INFCONT,MISC,C&B
450184,CRNBRUX,C&B,Sinter
450184,INFCONT,MISC,CAD Mill crown/coping
450184,INFCONT,MISC,Brux Porcelain
450184,INFCONT,MISC,FIXED MODELS
450184,INFCONT,MISC,Die Trim
450184,INFCONT,MISC,FIXED QC
450184,INFCONT,MISC,Sinter
450184,INFCONT,MISC,IMPLANTS
450184,INFCONT,MISC,Stain & Glaze
450184,INFCONT,MISC,Outsource Design full contour
450184,SMTCRN,IMPLANTS,Brux Porcelain
450184,INFCONT,MISC,Scan for crowns
450184,SMTCRN,IMPLANTS,FIXED MODELS
450184,SMTCRN,IMPLANTS,C&B
450184,SMTCRN,IMPLANTS,Sinter
450184,SMTCRN,IMPLANTS,CAD Mill crown/coping
450184,SMTCRN,IMPLANTS,Stain & Glaze
450184,SMTCRN,IMPLANTS,Die Trim
450184,SMTCRN,IMPLANTS,FIXED QC
450184,SMTCRN,IMPLANTS,IMPLANTS
450184,SMTCRN,IMPLANTS,Outsource Design full contour
